Utility,State,Rep,Team Code,Rate,Zone,Product,Service Class,Start Date,Cut Off Date,Annual_usage_Min,Annual_usage_Max,Sales Tax,Marketing Adder,Logistics,Energy Only Adder,Term,Max Adder
PPL,PA,Liberty Power,AFF,0.0839,PPL,Electricity,SOHO (Tax ID Required),1/1/2018,1/27/2018,0,2000000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.08477,PPL,Electricity,GS1,5/1/2018,1/27/2018,0,25000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.0947,PPL,Electricity,GS3,12/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.09507,PPL,Electricity,Default,11/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.09613,PPL,Electricity,Default,8/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.09741,PPL,Electricity,Default,4/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.09741,PPL,Electricity,GS3,4/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.09783,PPL,Electricity,Default,3/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.11169,PPL,Electricity,GS3,10/1/2018,1/27/2018,0,25000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.11247,PPL,Electricity,GS3,7/1/2018,1/27/2018,0,25000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06611,APS,Electricity,GS20,2/1/2018,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06175,APS,Electricity,SP30,10/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06373,APS,Electricity,SP30,5/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06389,APS,Electricity,GS20,7/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06487,APS,Electricity,GS20,4/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06245,APS,Electricity,SP30,10/1/2018,1/27/2018,0,25000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06459,APS,Electricity,SOHO (Tax ID Required),5/1/2018,1/27/2018,0,2000000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06467,APS,Electricity,Default,7/1/2018,1/27/2018,0,25000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06506,APS,Electricity,SP30,3/1/2018,1/27/2018,0,25000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.0654,APS,Electricity,GS20,5/1/2018,1/27/2018,0,25000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06566,APS,Electricity,Default,4/1/2018,1/27/2018,0,25000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.05972,APS,Electricity,GS20,1/1/2019,1/27/2018,100001,250000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06149,APS,Electricity,SP30,9/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06076,APS,Electricity,SP30,12/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06232,APS,Electricity,SP30,7/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06149,APS,Electricity,Default,10/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06151,APS,Electricity,SP30,9/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06118,APS,Electricity,GS20,1/1/2019,1/27/2018,50001,100000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06261,APS,Electricity,GS20,4/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06164,APS,Electricity,GS20,12/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06231,APS,Electricity,Default,9/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06338,APS,Electricity,Default,5/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06131,APS,Electricity,Default,1/1/2019,1/27/2018,25001,50000,0,0,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06185,PENELEC,Electricity,GS Small,8/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06196,PENELEC,Electricity,GS Small,6/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06215,PENELEC,Electricity,GS Small,7/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06239,PENELEC,Electricity,Default,11/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06274,PENELEC,Electricity,GS Medium,10/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06299,PENELEC,Electricity,Default,4/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06301,PENELEC,Electricity,Default,4/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06301,PENELEC,Electricity,GS Medium,4/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06313,PENELEC,Electricity,GS Small,3/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06334,PENELEC,Electricity,GS Medium,3/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06409,PENELEC,Electricity,GS Medium,6/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06414,PENELEC,Electricity,GS Small,2/1/2018,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06459,PENELEC,Electricity,GS Medium,4/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06525,PENELEC,Electricity,GS Medium,3/1/2018,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06603,PENELEC,Electricity,Default,2/1/2018,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06412,PENELEC,Electricity,Default,8/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06507,PENELEC,Electricity,GS Medium,5/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06387,PENELEC,Electricity,Default,1/1/2019,1/27/2018,0,25000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06495,PENELEC,Electricity,GS Small,7/1/2018,1/27/2018,0,25000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06572,PENELEC,Electricity,Default,8/1/2018,1/27/2018,0,25000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06609,PENELEC,Electricity,Default,7/1/2018,1/27/2018,0,25000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06609,PENELEC,Electricity,GS Medium,7/1/2018,1/27/2018,0,25000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.11295,PPL,Electricity,Default,5/1/2018,1/27/2018,0,25000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.11295,PPL,Electricity,GS3,5/1/2018,1/27/2018,0,25000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.11316,PPL,Electricity,Default,4/1/2018,1/27/2018,0,25000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,AFF,0.11316,PPL,Electricity,GS3,4/1/2018,1/27/2018,0,25000,0,0.005,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.07271,PPL,Electricity,GS3,9/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.07333,PPL,Electricity,GS1,12/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.07379,PPL,Electricity,Default,12/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.07455,PPL,Electricity,Default,10/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.07373,PPL,Electricity,GS1,11/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.07476,PPL,Electricity,GS3,7/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.076,PPL,Electricity,Default,6/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.07664,PPL,Electricity,Default,4/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.07707,PPL,Electricity,Default,3/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.0781,PPL,Electricity,Default,2/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.07744,PPL,Electricity,Default,5/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.07798,PPL,Electricity,GS1,3/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.07985,PPL,Electricity,GS1,4/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.08279,PPL,Electricity,Default,9/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.08279,PPL,Electricity,GS3,9/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.0803,PPL,Electricity,GS1,3/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.08433,PPL,Electricity,Default,3/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.08277,PPL,Electricity,SOHO (Tax ID Required),2/1/2018,1/27/2018,0,2000000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06377,APS,Electricity,SP30,3/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.0631,APS,Electricity,Default,7/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06398,APS,Electricity,GS20,2/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06283,APS,Electricity,SP30,7/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06292,APS,Electricity,GS20,9/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06458,APS,Electricity,SP30,2/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06332,APS,Electricity,GS20,8/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06406,APS,Electricity,Default,4/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06373,APS,Electricity,Default,7/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06445,APS,Electricity,GS20,5/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06542,APS,Electricity,Default,2/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.064,APS,Electricity,SP30,4/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06508,APS,Electricity,GS20,3/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06437,APS,Electricity,SP30,3/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.0646,APS,Electricity,GS20,5/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06486,APS,Electricity,GS20,4/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06366,APS,Electricity,SP30,7/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06385,APS,Electricity,Default,9/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06426,APS,Electricity,Default,8/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06565,APS,Electricity,GS20,4/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06485,APS,Electricity,SOHO (Tax ID Required),4/1/2018,1/27/2018,0,2000000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06601,APS,Electricity,GS20,3/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.04831,B,Electricity,SC3,7/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.04839,B,Electricity,SC3,8/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.04872,B,Electricity,SC3,10/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.05185,B,Electricity,SC2,5/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.05108,B,Electricity,SC7,5/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.05185,B,Electricity,Default,5/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.05201,B,Electricity,Default,6/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.05246,B,Electricity,Default,9/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.04863,B,Electricity,SC3,2/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.04879,B,Electricity,SC3,12/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.05236,B,Electricity,SC7,10/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.05278,B,Electricity,SC2,11/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.0523,B,Electricity,Default,8/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.05179,B,Electricity,SC2,4/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.0523,B,Electricity,SC2,8/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.05247,B,Electricity,SC2,2/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
RGE,NY,Liberty Power,OUTBOUNDTELESALES,0.0528,B,Electricity,Default,1/1/2019,1/27/2018,0,25000,0,0,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.05981,APS,Electricity,SP30,1/1/2019,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.05982,APS,Electricity,SP30,1/1/2019,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06023,APS,Electricity,SP30,12/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06058,APS,Electricity,GS20,11/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06077,APS,Electricity,SP30,12/1/2018,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
WPP,PA,Liberty Power,AFF,0.06108,APS,Electricity,Default,11/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,AFF,0.06674,PENELEC,Electricity,GS Medium,5/1/2018,1/27/2018,0,25000,0,0.005,0,0,24,0.05
PENELEC,PA,Liberty Power,OUTBOUNDTELESALES,0.05956,PENELEC,Electricity,GS Small,1/1/2019,1/27/2018,500001,2000000,0,0,0,0,24,0.05
PENELEC,PA,Liberty Power,OUTBOUNDTELESALES,0.06031,PENELEC,Electricity,GS Small,11/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
PENELEC,PA,Liberty Power,OUTBOUNDTELESALES,0.05994,PENELEC,Electricity,Default,1/1/2019,1/27/2018,250001,500000,0,0,0,0,24,0.05
PENELEC,PA,Liberty Power,OUTBOUNDTELESALES,0.05995,PENELEC,Electricity,GS Small,12/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
PENELEC,PA,Liberty Power,OUTBOUNDTELESALES,0.06056,PENELEC,Electricity,GS Small,12/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
PENELEC,PA,Liberty Power,OUTBOUNDTELESALES,0.06175,PENELEC,Electricity,GS Medium,8/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
PENELEC,PA,Liberty Power,OUTBOUNDTELESALES,0.06211,PENELEC,Electricity,GS Medium,7/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
PENELEC,PA,Liberty Power,OUTBOUNDTELESALES,0.0614,PENELEC,Electricity,Default,9/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
PENELEC,PA,Liberty Power,OUTBOUNDTELESALES,0.06132,PENELEC,Electricity,GS Small,8/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
PENELEC,PA,Liberty Power,OUTBOUNDTELESALES,0.06246,PENELEC,Electricity,GS Medium,6/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
PENELEC,PA,Liberty Power,OUTBOUNDTELESALES,0.06154,PENELEC,Electricity,GS Small,9/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
PENELEC,PA,Liberty Power,OUTBOUNDTELESALES,0.06176,PENELEC,Electricity,GS Medium,8/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
PENELEC,PA,Liberty Power,OUTBOUNDTELESALES,0.06214,PENELEC,Electricity,GS Small,7/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
PENELEC,PA,Liberty Power,OUTBOUNDTELESALES,0.06331,PENELEC,Electricity,Default,3/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
PENELEC,PA,Liberty Power,OUTBOUNDTELESALES,0.06331,PENELEC,Electricity,GS Medium,3/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
PENELEC,PA,Liberty Power,OUTBOUNDTELESALES,0.06266,PENELEC,Electricity,GS Small,5/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
PENELEC,PA,Liberty Power,OUTBOUNDTELESALES,0.06277,PENELEC,Electricity,GS Medium,5/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
PENELEC,PA,Liberty Power,OUTBOUNDTELESALES,0.06307,PENELEC,Electricity,Default,9/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
PENELEC,PA,Liberty Power,OUTBOUNDTELESALES,0.063,PENELEC,Electricity,Default,4/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
PENELEC,PA,Liberty Power,OUTBOUNDTELESALES,0.06333,PENELEC,Electricity,Default,3/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
PENELEC,PA,Liberty Power,OUTBOUNDTELESALES,0.06375,PENELEC,Electricity,Default,7/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.08608,PPL,Electricity,Default,9/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.08638,PPL,Electricity,Default,8/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.08325,PPL,Electricity,GS1,11/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.08748,PPL,Electricity,GS3,4/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.08885,PPL,Electricity,Default,2/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.08532,PPL,Electricity,GS1,3/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.09494,PPL,Electricity,GS3,11/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.0953,PPL,Electricity,GS3,10/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.09565,PPL,Electricity,Default,9/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.09701,PPL,Electricity,Default,5/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.09728,PPL,Electricity,GS3,4/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.11234,PPL,Electricity,Default,7/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.11282,PPL,Electricity,GS3,5/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
PPL,PA,Liberty Power,OUTBOUNDTELESALES,0.11338,PPL,Electricity,GS3,3/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
PSEG,NJ,Liberty Power,AFF,0.11219,PSEG,Electricity,GLP/Default (non-LPL),12/1/2018,1/27/2018,250001,500000,0.06875,0.005,0,0,24,0.05
PSEG,NJ,Liberty Power,AFF,0.11255,PSEG,Electricity,GLP/Default (non-LPL),11/1/2018,1/27/2018,250001,500000,0.06875,0.005,0,0,24,0.05
PSEG,NJ,Liberty Power,AFF,0.11424,PSEG,Electricity,GLP/Default (non-LPL),6/1/2018,1/27/2018,250001,500000,0.06875,0.005,0,0,24,0.05
PSEG,NJ,Liberty Power,AFF,0.11419,PSEG,Electricity,GLP/Default (non-LPL),5/1/2018,1/27/2018,500001,2000000,0.06875,0.005,0,0,24,0.05
PSEG,NJ,Liberty Power,AFF,0.11466,PSEG,Electricity,GLP/Default (non-LPL),4/1/2018,1/27/2018,500001,2000000,0.06875,0.005,0,0,24,0.05
PSEG,NJ,Liberty Power,AFF,0.13931,PSEG,Electricity,GLP/Default (non-LPL),2/1/2018,1/27/2018,100001,250000,0.06875,0.005,0,0,24,0.05
PSEG,NJ,Liberty Power,AFF,0.13855,PSEG,Electricity,GLP/Default (non-LPL),4/1/2018,1/27/2018,50001,100000,0.06875,0.005,0,0,24,0.05
PSEG,NJ,Liberty Power,AFF,0.13684,PSEG,Electricity,SOHO (Tax ID Required),6/1/2018,1/27/2018,0,2000000,0.06875,0.005,0,0,24,0.05
WPP,PA,Liberty Power,OUTBOUNDTELESALES,0.06702,APS,Electricity,Default,2/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
PSEG,NJ,Liberty Power,AFF,0.13707,PSEG,Electricity,SOHO (Tax ID Required),5/1/2018,1/27/2018,0,2000000,0.06875,0.005,0,0,24,0.05
PSEG,NJ,Liberty Power,AFF,0.13908,PSEG,Electricity,GLP/Default (non-LPL),12/1/2018,1/27/2018,25001,50000,0.06875,0.005,0,0,24,0.05
PSEG,NJ,Liberty Power,AFF,0.16593,PSEG,Electricity,GLP/Default (non-LPL),1/1/2019,1/27/2018,0,25000,0.06875,0.005,0,0,24,0.05
PSEG,NJ,Liberty Power,AFF,0.16609,PSEG,Electricity,GLP/Default (non-LPL),10/1/2018,1/27/2018,0,25000,0.06875,0.005,0,0,24,0.05
PSEG,NJ,Liberty Power,AFF,0.16657,PSEG,Electricity,GLP/Default (non-LPL),5/1/2018,1/27/2018,0,25000,0.06875,0.005,0,0,24,0.05
PSEG,NJ,Liberty Power,AFF,0.19918,PSEG,Electricity,LPLS,9/1/2018,1/27/2018,250001,500000,0.06875,0.005,0,0,24,0.05
PSEG,NJ,Liberty Power,AFF,0.20043,PSEG,Electricity,LPLS,6/1/2018,1/27/2018,500001,2000000,0.06875,0.005,0,0,24,0.05
PSEG,NJ,Liberty Power,AFF,0.21,PSEG,Electricity,LPLS,3/1/2018,1/27/2018,50001,100000,0.06875,0.005,0,0,24,0.05
PSEG,NJ,Liberty Power,AFF,0.21096,PSEG,Electricity,LPLS,10/1/2018,1/27/2018,50001,100000,0.06875,0.005,0,0,24,0.05
